Date,Station,Depth,COND,Temperature,Salinity,Density,PAR,Fluorescence,Turbidity,Beam,O2conc,O2Saturation
08/09/2016,4,12.799,,15.1128,32.2996,23.867,7.69E+00,8.5039,0.0018,8.114,179.868,71.40687
08/09/2016,4,13.165,,15.0255,32.3041,23.8893,6.92E+00,8.4032,0.0018,8.1041,179.301,71.06139
08/09/2016,4,13.502,,14.9537,32.294,23.897,6.21E+00,8.4017,0.0018,8.0959,177.885,70.39524
08/09/2016,4,13.764,,14.9153,32.2931,23.9045,5.74E+00,9.1105,0.0022,8.0374,183.735,72.65436
08/09/2016,4,13.978,,14.8988,32.2862,23.9028,5.38E+00,9.1456,0.0022,8.0231,188.156,74.37469
08/09/2016,4,14.22,,14.896,32.296,23.9109,5.09E+00,10.3785,0.0022,8.003,190.327,75.23389
08/09/2016,4,14.562,,14.858,32.3006,23.9226,4.67E+00,10.6448,0.0022,7.9788,192.09,75.87592
08/09/2016,4,14.953,,14.8101,32.309,23.9393,4.12E+00,10.2495,0.0022,7.9548,186.792,73.71751
08/09/2016,4,15.26,,14.726,32.3094,23.9575,3.72E+00,10.0794,0.0023,7.97,188.128,74.12073
08/09/2016,4,15.444,,14.6807,32.3006,23.9603,3.48E+00,10.3388,0.0023,7.9657,186.382,73.36232
08/09/2016,4,15.549,,14.6583,32.2932,23.9594,3.31E+00,10.5318,0.0023,7.925,186.909,73.53351
08/09/2016,4,15.641,,14.6499,32.2896,23.9583,3.18E+00,10.686,0.0023,7.9228,187.431,73.7246
08/09/2016,4,15.821,,14.6304,32.2932,23.9652,2.98E+00,10.8782,0.0023,7.9207,183.936,72.32336
08/09/2016,4,16.094,,14.6013,32.2848,23.9649,2.66E+00,10.6211,0.0023,7.9007,183.672,72.17363
08/09/2016,4,16.354,,14.5856,32.2807,23.9651,2.35E+00,10.0672,0.0022,7.8903,183.742,72.17657
08/09/2016,4,16.494,,14.5802,32.2785,23.9645,2.15E+00,10.084,0.0023,7.85,184.279,72.37836
08/09/2016,4,16.543,,14.5781,32.2766,23.9635,2.06E+00,10.1557,0.0025,7.8449,182.675,71.7447
08/09/2016,4,16.647,,14.5756,32.2771,23.9644,2.00E+00,10.1328,0.0025,7.8377,184.098,72.30008
08/09/2016,4,16.955,,14.5542,32.2781,23.9697,1.86E+00,9.7933,0.002,7.8145,183.796,72.15104
08/09/2016,4,17.451,,14.512,32.2787,23.9791,1.61E+00,9.7948,0.002,7.8035,184.952,72.54413
08/09/2016,4,17.928,,14.4876,32.2688,23.9766,1.37E+00,10.1771,0.0025,7.757,189.072,74.11891
08/09/2016,4,18.309,,14.4819,32.2687,23.9777,1.23E+00,10.2038,0.0025,7.7313,185.859,72.85106
08/09/2016,4,18.644,,14.4556,32.2716,23.9855,1.12E+00,9.5171,0.0024,7.6867,187.71,73.53947
08/09/2016,4,18.956,,14.3889,32.2834,24.0085,1.01E+00,9.3561,0.0024,7.6684,185.511,72.58691
08/09/2016,4,19.172,,14.3451,32.2785,24.0139,9.26E-01,9.7223,0.0024,7.6603,182.89,71.49629
08/09/2016,4,19.274,,14.3353,32.2719,24.0109,8.87E-01,9.8932,0.0025,7.6382,181.444,70.91379
08/09/2016,4,19.374,,14.3305,32.2706,24.0109,8.53E-01,9.9833,0.0025,7.6325,180.283,70.45289
08/09/2016,4,19.608,,14.3118,32.2805,24.0224,7.83E-01,10.0542,0.0025,7.6223,181.415,70.87343
08/09/2016,4,19.955,,14.256,32.2988,24.0482,6.75E-01,9.9917,0.0026,7.6148,183.847,71.75245
08/09/2016,4,20.251,,14.1519,32.3051,24.0746,5.85E-01,9.9062,0.0026,7.6104,182.592,71.11701
08/09/2016,4,20.435,,14.1097,32.2937,24.0745,5.35E-01,9.984,0.0027,7.6098,185.016,71.9942
08/09/2016,4,20.609,,14.0877,32.29,24.0762,4.97E-01,10.1671,0.0029,7.6088,182.216,70.87168
08/09/2016,4,20.877,,14.0374,32.2979,24.0927,4.48E-01,10.026,0.0029,7.6062,179.709,69.82971
08/09/2016,4,21.133,,13.9953,32.2899,24.0951,4.01E-01,9.3424,0.0027,7.5739,177.99,69.09921
08/09/2016,4,21.297,,13.9776,32.2865,24.0962,3.73E-01,9.3126,0.0027,7.5522,174.357,67.66299
08/09/2016,4,21.468,,13.9674,32.2874,24.0989,3.55E-01,8.6123,0.0023,7.5104,171.931,66.70816
08/09/2016,4,21.787,,13.9176,32.2976,24.1171,3.19E-01,8.6138,0.0023,7.4976,174.112,67.49171
08/09/2016,4,22.203,,13.7806,32.3142,24.1578,2.72E-01,8.1842,0.0024,7.4685,177.093,68.46547
08/09/2016,4,22.598,,13.6941,32.3257,24.1842,2.33E-01,8.1453,0.0024,7.4129,175.121,67.58986
08/09/2016,4,22.881,,13.5807,32.3421,24.2198,2.10E-01,7.7791,0.0026,7.3652,173.357,66.76312
08/09/2016,4,23.058,,13.5456,32.3396,24.225,1.98E-01,7.6807,0.0026,7.3233,168.267,64.75543
08/09/2016,4,23.207,,13.503,32.3613,24.2503,1.89E-01,7.2962,0.0024,7.318,164.041,63.08437
08/09/2016,4,23.459,,13.291,32.3775,24.3052,1.69E-01,7.0986,0.0024,7.3243,164.901,63.14896
08/09/2016,4,23.853,,13.2211,32.3645,24.309,1.44E-01,6.0114,0.0023,7.2895,165.916,63.44131
08/09/2016,4,24.227,,13.1391,32.3535,24.3167,1.20E-01,5.06,0.0021,7.2526,165.698,63.24721
08/09/2016,4,24.456,,13.1279,32.3412,24.3094,1.15E-01,4.088,0.0019,7.0644,164.169,62.64374
08/09/2016,4,24.61,,13.1235,32.3402,24.3095,1.03E-01,2.6673,0.0015,7.0116,162.067,61.83568
08/09/2016,4,24.825,,13.1065,32.343,24.315,9.28E-02,2.7207,0.0016,6.9452,157.503,60.07464
08/09/2016,4,25.124,,13.0907,32.3429,24.318,8.01E-02,2.8619,0.0017,6.9405,154.93,59.07393
08/09/2016,4,25.386,,13.0557,32.3508,24.331,6.79E-02,2.8184,0.0017,6.9339,152.624,58.15619
08/09/2016,4,25.528,,13.0169,32.3424,24.3321,6.29E-02,2.5804,0.0017,6.8679,150.794,57.41
08/09/2016,4,25.635,,13.0023,32.342,24.3347,5.88E-02,2.5743,0.0016,6.8451,152.043,57.86782
08/09/2016,4,25.943,,12.9167,32.3716,24.3744,4.80E-02,2.3507,0.0015,6.8444,152.154,57.8205
08/09/2016,4,26.387,,12.754,32.3541,24.3924,3.77E-02,2.3507,0.0015,6.8405,152.586,57.78393
08/09/2016,4,26.685,,12.7429,32.3704,24.4072,2.61E-02,1.6244,0.0014,6.8336,150.66,57.04801
08/09/2016,4,26.775,,12.7268,32.3645,24.4057,3.24E-02,1.5427,0.0014,6.7965,148.836,56.33642
08/09/2016,4,26.827,,12.7267,32.3621,24.4039,2.97E-02,1.2605,0.001,6.7807,147.75,55.92437
08/09/2016,4,27.054,,12.7108,32.3617,24.4067,2.55E-02,1.1773,0.0009,6.7735,147.32,55.74306
08/09/2016,4,27.516,,12.6793,32.3696,24.4188,1.57E-02,1.1063,0.001,6.7601,146.865,55.53774
08/09/2016,4,27.985,,12.6248,32.3656,24.4262,1.05E-02,1.0674,0.001,6.735,145.036,54.78294
08/09/2016,4,28.295,,12.6013,32.3644,24.4298,5.64E-03,0.9934,0.0012,6.7184,142.951,53.96896
08/09/2016,4,28.509,,12.5934,32.3645,24.4314,2.11E-03,0.9263,0.0013,6.7086,140.944,53.20261
08/09/2016,4,28.772,,12.575,32.3655,24.4357,7.17E-04,0.9019,0.0013,6.6748,139.475,52.62817
08/09/2016,4,29.026,,12.5567,32.3632,24.4375,3.72E-04,0.8645,0.0011,6.6741,139.345,52.55877
08/09/2016,4,29.242,,12.5516,32.3631,24.4384,1.17E-04,0.8477,0.0011,6.6748,139.063,52.44679
08/09/2016,4,29.434,,12.5491,32.3626,24.4385,1.17E-04,0.8035,0.0011,6.6686,138.788,52.34018
08/09/2016,4,29.595,,12.5416,32.3627,24.44,1.17E-04,0.8073,0.0011,6.6648,138.195,52.10857
08/09/2016,4,29.8,,12.5237,32.366,24.446,1.17E-04,0.8279,0.0012,6.6586,137.441,51.80618
08/09/2016,4,30.124,,12.4848,32.3713,24.4575,1.17E-04,0.8263,0.0012,6.6561,136.541,51.42717
08/09/2016,4,30.456,,12.4732,32.3668,24.4562,1.17E-04,0.7417,0.0011,6.6501,135.504,51.023
08/09/2016,4,30.617,,12.4745,32.3671,24.4562,1.17E-04,0.7417,0.0011,6.656,134.229,50.54428
08/09/2016,4,30.626,,12.4758,32.3657,24.4549,1.17E-04,0.7745,0.001,6.6598,133.567,50.29603
08/09/2016,4,30.709,,12.4754,32.3655,24.4549,1.02E-04,0.779,0.001,6.6568,133.663,50.33176
08/09/2016,4,31.039,,12.4804,32.364,24.4528,1.02E-04,0.779,0.0009,6.6555,133.706,50.35235
08/09/2016,4,31.549,,12.4413,32.3826,24.4746,1.02E-04,0.779,0.0009,6.6477,133.495,50.23892
08/09/2016,4,32.033,,12.3317,32.4039,24.5119,1.17E-04,0.7317,0.001,6.6514,133.073,49.97406
08/09/2016,4,32.366,,12.195,32.4192,24.5496,1.02E-04,0.7043,0.0011,6.6551,132.461,49.60819
08/09/2016,4,32.67,,12.0711,32.4109,24.5664,1.17E-04,0.6547,0.0012,6.6523,132.36,49.4399
08/09/2016,4,32.996,,12.0569,32.3993,24.5601,1.02E-04,0.6058,0.0013,6.6522,131.965,49.27356
08/09/2016,4,33.256,,12.0541,32.3941,24.5566,1.02E-04,0.5685,0.0013,6.6562,130.955,48.89194
08/09/2016,4,33.413,,12.0535,32.3923,24.5553,1.02E-04,0.5082,0.0013,6.6562,130.427,48.69351
08/09/2016,4,33.533,,12.0537,32.3908,24.5541,1.02E-04,0.5112,0.0012,6.6558,129.315,48.27811
08/09/2016,4,33.716,,12.0532,32.3895,24.5532,1.02E-04,0.5204,0.0009,6.6455,128.778,48.07669
08/09/2016,4,33.979,,12.0409,32.3922,24.5576,1.17E-04,0.5204,0.001,6.6426,128.605,48.00066
08/09/2016,4,34.247,,12.0207,32.3956,24.5639,1.17E-04,0.5204,0.0011,6.6378,128.171,47.81975
08/09/2016,4,34.387,,11.987,32.3979,24.572,1.02E-04,0.5196,0.0011,6.6394,127.91,47.68959
08/09/2016,4,34.464,,11.9725,32.3964,24.5735,1.02E-04,0.4708,0.0009,6.6416,127.484,47.51588
08/09/2016,4,34.699,,11.9298,32.4012,24.5852,1.02E-04,0.4708,0.0009,6.642,127.137,47.34577
08/09/2016,4,35.077,,11.8179,32.4068,24.6102,1.17E-04,0.4273,0.001,6.6416,127.386,47.32963
08/09/2016,4,35.436,,11.7715,32.3761,24.5949,1.02E-04,0.422,0.001,6.6324,127.307,47.2438
08/09/2016,4,35.667,,11.7706,32.3791,24.5974,1.02E-04,0.4403,0.0011,6.6332,126.652,47.00093
08/09/2016,4,35.822,,11.7703,32.3786,24.5971,1.17E-04,0.4464,0.0011,6.6362,126.263,46.85638
08/09/2016,4,36.027,,11.7742,32.3792,24.5969,1.02E-04,0.4304,0.001,6.6353,125.799,46.68806
08/09/2016,4,36.318,,11.7702,32.3865,24.6033,1.02E-04,0.422,0.001,6.635,125.326,46.51083
08/09/2016,4,36.713,,11.7531,32.402,24.6184,1.17E-04,0.4342,0.0011,6.6437,124.787,46.29941
08/09/2016,4,37.116,,11.7513,32.4109,24.6257,1.02E-04,0.4472,0.0012,6.6459,124.253,46.10242
08/09/2016,4,37.412,,11.6569,32.457,24.6788,1.17E-04,0.4273,0.0012,6.649,123.862,45.88121
08/09/2016,4,37.646,,11.5841,32.4342,24.6743,1.02E-04,0.3968,0.0012,6.6452,123.414,45.63803
08/09/2016,4,37.938,,11.5561,32.4251,24.6724,1.02E-04,0.3945,0.0012,6.6427,122.759,45.36622
08/09/2016,4,38.256,,11.5213,32.4242,24.678,1.02E-04,0.3846,0.0012,6.6409,122.233,45.1385
08/09/2016,4,38.516,,11.5048,32.4145,24.6735,1.02E-04,0.3846,0.0012,6.6456,121.84,44.97478
08/09/2016,4,38.726,,11.4701,32.4245,24.6875,1.02E-04,0.3854,0.0012,6.6592,121.88,44.95996
08/09/2016,4,38.883,,11.4084,32.4209,24.6959,1.02E-04,0.3846,0.0012,6.6516,122.045,44.96084
08/09/2016,4,39.014,,11.3903,32.4118,24.6921,1.02E-04,0.3602,0.0012,6.6456,122.116,44.96698
08/09/2016,4,39.203,,11.3793,32.4123,24.6944,1.17E-04,0.3609,0.0012,6.643,121.944,44.89332
08/09/2016,4,39.459,,11.2373,32.4446,24.745,1.17E-04,0.3388,0.001,6.6413,122.052,44.80873
08/09/2016,4,39.693,,11.1289,32.4134,24.74,1.02E-04,0.3358,0.001,6.6386,121.653,44.5499
08/09/2016,4,39.839,,11.0989,32.4051,24.7389,1.02E-04,0.3075,0.0012,6.6379,121.211,44.35728
08/09/2016,4,39.967,,11.0745,32.3999,24.7391,1.02E-04,0.2991,0.0013,6.6369,121.181,44.32171
08/09/2016,4,40.19,,11.0504,32.4049,24.7473,1.17E-04,0.2907,0.0012,6.6394,121.348,44.36163
08/09/2016,4,40.524,,10.9931,32.4021,24.7552,1.02E-04,0.2862,0.0011,6.6426,121.675,44.42601
08/09/2016,4,40.887,,10.9917,32.3925,24.7479,1.02E-04,0.2991,0.0013,6.6637,121.542,44.37318
08/09/2016,4,41.183,,10.9875,32.3918,24.7482,1.02E-04,0.3113,0.0015,6.6727,121.137,44.22109
08/09/2016,4,41.491,,10.989,32.3888,24.7456,1.02E-04,0.306,0.0014,6.6817,120.684,44.0563
08/09/2016,4,41.95,,10.9918,32.3874,24.744,1.02E-04,0.2984,0.0014,6.6829,120.135,43.85822
08/09/2016,4,42.509,,10.971,32.3924,24.7515,1.02E-04,0.3152,0.0015,6.6842,119.734,43.69387
08/09/2016,4,42.935,,10.9514,32.388,24.7515,1.02E-04,0.3602,0.002,6.6975,119.342,43.53126
08/09/2016,4,43.155,,10.9404,32.3854,24.7515,1.17E-04,0.351,0.0019,6.6967,118.895,43.35735
08/09/2016,4,43.238,,10.9395,32.3844,24.7509,1.02E-04,0.2984,0.0015,6.6959,118.489,43.20798
08/09/2016,4,43.282,,10.9369,32.3828,24.7501,1.02E-04,0.2984,0.0015,6.6936,118.018,43.03339
08/09/2016,4,43.34,,10.9308,32.3856,24.7533,1.02E-04,0.2984,0.0011,6.692,117.625,42.88566
08/09/2016,4,43.473,,10.9284,32.3857,24.7538,1.02E-04,0.2984,0.0011,6.6858,117.455,42.82144
08/09/2016,4,43.697,,10.9104,32.3954,24.7645,1.02E-04,0.2984,0.0012,6.6875,117.483,42.8181
08/09/2016,4,43.921,,10.8757,32.3999,24.7741,1.02E-04,0.2984,0.0012,6.6913,117.655,42.85066
08/09/2016,4,44.07,,10.8441,32.3958,24.7765,1.02E-04,0.2984,0.0013,6.6917,117.637,42.81369
08/09/2016,4,44.187,,10.8292,32.3953,24.7787,1.02E-04,0.2984,0.0013,6.6923,117.484,42.74435
08/09/2016,4,44.396,,10.7547,32.4133,24.8056,1.02E-04,0.2984,0.0013,6.6972,117.489,42.68396
08/09/2016,4,44.697,,10.6009,32.4125,24.8316,1.02E-04,0.2984,0.0013,6.6976,117.7,42.61985
08/09/2016,4,45.031,,10.5417,32.3982,24.8305,1.02E-04,0.2663,0.0014,6.6973,117.488,42.48496
08/09/2016,4,45.433,,10.4939,32.4098,24.8478,1.02E-04,0.2373,0.0015,6.7143,117.398,42.41224
08/09/2016,4,45.883,,10.4605,32.4039,24.8489,1.02E-04,0.2373,0.0016,6.7247,117.332,42.35644
08/09/2016,4,46.255,,10.4068,32.422,24.8721,1.17E-04,0.2373,0.0017,6.7238,117.163,42.25192
08/09/2016,4,46.505,,10.3417,32.4204,24.8819,1.02E-04,0.2473,0.0017,6.7247,117.165,42.19308
08/09/2016,4,46.714,,10.3404,32.4116,24.8753,1.17E-04,0.274,0.0017,6.7271,116.672,42.01176
08/09/2016,4,46.933,,10.385,32.4161,24.8712,1.17E-04,0.2663,0.0017,6.726,116.192,41.88025
08/09/2016,4,47.135,,10.4202,32.439,24.8831,1.17E-04,0.2244,0.0018,6.7245,115.854,41.7971
08/09/2016,4,47.366,,10.4206,32.4441,24.8871,1.17E-04,0.2236,0.0018,6.7204,115.51,41.67487
08/09/2016,4,47.69,,10.3783,32.457,24.9043,1.17E-04,0.2,0.0015,6.7199,115.359,41.58625
08/09/2016,4,48.038,,10.3953,32.4284,24.8791,1.17E-04,0.2,0.0015,6.7212,115.323,41.58019
08/09/2016,4,48.288,,10.4437,32.4605,24.8959,1.17E-04,0.2221,0.0017,6.751,114.955,41.50002
08/09/2016,4,48.404,,10.4461,32.4622,24.8969,1.17E-04,0.2244,0.0017,6.7798,114.609,41.37784
08/09/2016,4,48.4,,10.4486,32.462,24.8962,1.02E-04,0.2244,0.0015,6.7269,114.282,41.26198
08/09/2016,4,48.36,,10.4552,32.4627,24.8956,1.02E-04,0.2251,0.0014,6.7162,114.14,41.21648
08/09/2016,4,48.44,,10.4459,32.4673,24.9008,1.02E-04,0.2167,0.0013,6.712,114.431,41.31463
08/09/2016,4,48.698,,10.4357,32.46,24.8969,1.02E-04,0.2122,0.0012,6.7135,114.586,41.35937
08/09/2016,4,49.099,,10.4545,32.5032,24.9273,1.02E-04,0.2122,0.0013,6.716,114.679,41.42265
08/09/2016,4,49.647,,10.3831,32.5363,24.9653,1.02E-04,0.2122,0.0014,6.717,115.085,41.5155
08/09/2016,4,50.256,,10.3237,32.5474,24.9841,1.02E-04,0.2022,0.0016,6.7195,115.419,41.58595
08/09/2016,4,50.672,,10.3023,32.5458,24.9864,1.02E-04,0.187,0.0018,6.7351,115.526,41.60489
08/09/2016,4,50.896,,10.2993,32.5439,24.9854,1.17E-04,0.1839,0.0018,6.7208,115.449,41.57378
08/09/2016,4,51.091,,10.2961,32.5439,24.9859,1.02E-04,0.1748,0.0016,6.701,115.039,41.42348
08/09/2016,4,51.375,,10.2875,32.5456,24.9887,1.02E-04,0.174,0.0016,6.6959,114.813,41.33477
08/09/2016,4,51.691,,10.2767,32.5443,24.9896,1.02E-04,0.1748,0.0016,6.6951,114.858,41.34119
08/09/2016,4,51.942,,10.2726,32.5431,24.9893,1.02E-04,0.1748,0.0016,6.7297,114.721,41.28757
08/09/2016,4,52.103,,10.2711,32.5434,24.9899,1.02E-04,0.1542,0.0018,6.7093,114.814,41.32014
08/09/2016,4,52.272,,10.2661,32.544,24.9911,1.02E-04,0.1542,0.0018,6.675,114.684,41.26912
08/09/2016,4,52.523,,10.2576,32.5457,24.9939,1.02E-04,0.1542,0.0016,6.683,114.68,41.26047
08/09/2016,4,52.782,,10.2419,32.552,25.0015,1.02E-04,0.1542,0.0015,6.6871,114.831,41.30263
08/09/2016,4,52.957,,10.2267,32.5538,25.0054,1.02E-04,0.161,0.0017,6.695,114.925,41.32363
08/09/2016,4,53.069,,10.2192,32.555,25.0076,1.02E-04,0.1626,0.0017,6.699,115.216,41.42194
08/09/2016,4,53.265,,10.2143,32.5542,25.0079,1.02E-04,0.1626,0.0015,6.7067,115.531,41.53045
08/09/2016,4,53.615,,10.2136,32.556,25.0094,1.02E-04,0.1626,0.0014,6.7116,115.546,41.5358
08/09/2016,4,54.03,,10.209,32.5523,25.0072,1.02E-04,0.1687,0.0015,6.7144,115.491,41.51057
08/09/2016,4,54.431,,10.2141,32.5549,25.0085,1.02E-04,0.1748,0.0016,6.7625,115.319,41.45428
08/09/2016,4,54.825,,10.2091,32.5547,25.0091,1.17E-04,0.1748,0.0017,6.752,114.978,41.32724
08/09/2016,4,55.205,,10.2076,32.5533,25.0083,1.17E-04,0.1748,0.0019,6.7139,114.873,41.2877
08/09/2016,4,55.484,,10.2106,32.5519,25.0067,1.17E-04,0.1694,0.0019,6.7153,114.691,41.22447
08/09/2016,4,55.64,,10.2105,32.5534,25.0079,1.02E-04,0.1549,0.0018,6.7164,114.504,41.15767
08/09/2016,4,55.81,,10.2161,32.5506,25.0048,1.17E-04,0.1549,0.0018,6.7193,114.54,41.17475
08/09/2016,4,56.101,,10.2174,32.5546,25.0077,1.17E-04,0.1549,0.0015,6.7165,114.662,41.2209
08/09/2016,4,56.484,,10.1823,32.5733,25.0282,1.17E-04,0.1549,0.0015,6.7027,115.125,41.3617
08/09/2016,4,56.889,,10.1118,32.5901,25.0531,1.17E-04,0.1626,0.0017,6.6868,115.39,41.39858
08/09/2016,4,57.179,,10.0929,32.5914,25.0573,1.02E-04,0.1626,0.0017,6.672,115.175,41.30521
08/09/2016,4,57.347,,10.083,32.5915,25.059,1.17E-04,0.1328,0.0017,6.6647,114.853,41.18099
08/09/2016,4,57.518,,10.069,32.5962,25.065,1.02E-04,0.1298,0.0016,6.6626,114.603,41.08032
08/09/2016,4,57.824,,10.0274,32.6153,25.0869,1.17E-04,0.1549,0.0013,6.6575,114.723,41.09187
08/09/2016,4,58.244,,9.9757,32.6182,25.0977,1.02E-04,0.1626,0.0012,6.6608,115.157,41.20199
08/09/2016,4,58.64,,9.9751,32.6269,25.1046,1.02E-04,0.1496,0.0014,6.6633,115.334,41.26734
08/09/2016,4,58.888,,9.9895,32.6569,25.1256,1.17E-04,0.142,0.0014,6.6419,115.266,41.26461
08/09/2016,4,59.02,,9.9887,32.6735,25.1387,1.02E-04,0.1359,0.0012,6.636,115.209,41.24854
08/09/2016,4,59.197,,9.966,32.6892,25.1547,1.02E-04,0.1298,0.0011,6.6348,114.965,41.14575
08/09/2016,4,59.474,,9.8751,32.7236,25.1966,1.02E-04,0.1198,0.001,6.6409,114.981,41.0804
08/09/2016,4,59.773,,9.8062,32.7194,25.2047,1.02E-04,0.1053,0.001,6.6496,115.06,41.04617
08/09/2016,4,60.068,,9.7547,32.7313,25.2224,1.17E-04,0.1084,0.0011,6.6059,115.226,41.06275
08/09/2016,4,60.42,,9.6832,32.7217,25.2266,1.02E-04,0.1176,0.0013,6.5915,115.527,41.10317
08/09/2016,4,60.73,,9.6544,32.7162,25.227,1.02E-04,0.1153,0.0013,6.5891,115.735,41.15002
08/09/2016,4,60.909,,9.6522,32.7095,25.2222,1.02E-04,0.1053,0.0016,6.5981,115.677,41.12531
08/09/2016,4,61.119,,9.654,32.7086,25.2212,1.02E-04,0.1053,0.0016,6.613,115.47,41.05293
08/09/2016,4,61.509,,9.6603,32.7112,25.2222,1.02E-04,0.1176,0.0015,6.6226,115.209,40.96678
08/09/2016,4,61.91,,9.6576,32.7181,25.228,1.02E-04,0.1176,0.0015,6.6267,115.102,40.92811
08/09/2016,4,62.229,,9.6206,32.7302,25.2434,1.02E-04,0.1176,0.0017,6.6804,115.379,40.99711
08/09/2016,4,62.453,,9.5946,32.7202,25.2398,1.17E-04,0.1176,0.0017,6.6703,115.495,41.01242
08/09/2016,4,62.597,,9.587,32.7215,25.2422,1.02E-04,0.1076,0.0016,6.6505,115.395,40.97018
08/09/2016,4,62.735,,9.5692,32.7193,25.2433,1.02E-04,0.1053,0.0016,6.6524,115.262,40.90662
08/09/2016,4,62.956,,9.5608,32.7191,25.2445,1.02E-04,0.097,0.0016,6.6544,115.119,40.8485
08/09/2016,4,63.347,,9.5586,32.7171,25.2433,1.17E-04,0.0924,0.0016,6.6672,115.093,40.8366
08/09/2016,4,63.849,,9.5555,32.7163,25.2432,1.02E-04,0.0924,0.0017,6.6738,115.107,40.83849
08/09/2016,4,64.182,,9.5533,32.7163,25.2435,1.02E-04,0.0924,0.0018,6.69,115.133,40.84578
08/09/2016,4,64.297,,9.5534,32.7154,25.2428,1.02E-04,0.1023,0.0018,6.6953,115.1,40.83381
08/09/2016,4,64.449,,9.5515,32.7161,25.2437,1.02E-04,0.1176,0.0019,6.6986,114.977,40.78891
08/09/2016,4,64.742,,9.5396,32.7182,25.2472,1.02E-04,0.1168,0.0019,6.6932,114.791,40.71277
08/09/2016,4,65.104,,9.5347,32.7177,25.2476,1.02E-04,0.1176,0.0018,6.6985,114.686,40.67087
08/09/2016,4,65.428,,9.5264,32.7206,25.2512,1.02E-04,0.1176,0.0018,6.7182,114.798,40.70418
08/09/2016,4,65.614,,9.5239,32.7197,25.251,1.02E-04,0.1176,0.0018,6.7069,115.15,40.82662
08/09/2016,4,65.691,,9.5231,32.7198,25.2511,1.02E-04,0.1168,0.0018,6.698,115.88,41.08477
08/09/2016,4,65.833,,9.5036,32.726,25.2591,1.02E-04,0.1053,0.0015,6.6949,117.044,41.48155
08/09/2016,4,66.09,,9.4764,32.7281,25.2652,1.02E-04,0.1046,0.0015,6.6939,116.781,41.36452
08/09/2016,4,66.401,,9.444,32.7307,25.2725,1.02E-04,0.1275,0.0017,6.694,116.084,41.08911
08/09/2016,4,66.721,,9.393,32.7455,25.2922,1.02E-04,0.129,0.0017,6.6982,115.409,40.80907
08/09/2016,4,67.053,,9.3602,32.7438,25.2961,1.02E-04,0.1198,0.0019,6.7038,114.942,40.6145
08/09/2016,4,67.47,,9.3511,32.7454,25.2988,1.02E-04,0.1168,0.0019,6.7193,115.079,40.65522
08/09/2016,4,67.939,,9.289,32.7637,25.323,1.02E-04,0.1008,0.0021,6.7254,115.184,40.6424
08/09/2016,4,68.241,,9.242,32.7562,25.3246,1.02E-04,0.0924,0.0022,6.744,115.302,40.63971
08/09/2016,4,68.349,,9.2385,32.7487,25.3193,1.02E-04,0.1053,0.0024,6.7551,115.161,40.58477
08/09/2016,4,68.48,,9.2298,32.7509,25.3224,1.02E-04,0.1176,0.0025,6.7679,114.973,40.51135
08/09/2016,4,68.807,,9.2152,32.7502,25.3241,1.02E-04,0.1168,0.0023,6.7678,114.916,40.47826
08/09/2016,4,69.259,,9.2036,32.7499,25.3257,1.02E-04,0.1176,0.002,6.7707,114.823,40.43493
08/09/2016,4,69.63,,9.2223,32.7408,25.3157,1.02E-04,0.1137,0.0022,6.8009,114.812,40.44497
08/09/2016,4,69.849,,9.2394,32.7583,25.3266,1.02E-04,0.1046,0.0025,6.8057,114.79,40.45762
08/09/2016,4,70.039,,9.237,32.7604,25.3287,1.02E-04,0.1023,0.0025,6.8143,114.779,40.4522
08/09/2016,4,70.256,,9.2341,32.7588,25.3279,1.02E-04,0.0924,0.0021,6.8253,114.664,40.40859
08/09/2016,4,70.498,,9.2304,32.7614,25.3305,1.02E-04,0.0931,0.0021,6.831,114.402,40.31364
08/09/2016,4,70.712,,9.2245,32.7605,25.3307,1.02E-04,0.1046,0.0023,6.8738,114.192,40.2342
08/09/2016,4,70.86,,9.2269,32.7609,25.3307,1.02E-04,0.1046,0.0023,6.8485,114.025,40.17751
08/09/2016,4,70.995,,9.2332,32.766,25.3337,1.02E-04,0.0931,0.0021,6.8016,113.897,40.13976
08/09/2016,4,71.208,,9.2392,32.7679,25.3342,1.02E-04,0.0924,0.002,6.7993,113.891,40.14334
08/09/2016,4,71.483,,9.2387,32.772,25.3375,1.02E-04,0.1023,0.002,6.7983,114.046,40.19858
08/09/2016,4,71.76,,9.2371,32.7723,25.338,1.02E-04,0.1046,0.002,6.8108,114.063,40.20329
08/09/2016,4,72.067,,9.2024,32.7815,25.3507,1.02E-04,0.097,0.0022,6.8062,114.186,40.21893
08/09/2016,4,72.442,,9.1189,32.7836,25.3655,1.02E-04,0.0924,0.0022,6.7939,114.302,40.18648
08/09/2016,4,72.81,,9.0451,32.7687,25.3654,1.02E-04,0.0916,0.0024,6.7929,114.391,40.14837
08/09/2016,4,73.112,,8.9859,32.7532,25.3625,1.02E-04,0.0924,0.0026,6.792,114.619,40.17138
08/09/2016,4,73.366,,8.9869,32.7414,25.3531,1.02E-04,0.1031,0.0026,6.8011,114.68,40.19006
08/09/2016,4,73.631,,8.9959,32.741,25.3514,1.02E-04,0.1176,0.0027,6.8093,114.669,40.19424
